COMUNE,fromPlaceName,fromPlaceCord,toPlaceName,toPlaceCord,date,time,duration
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,8:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,12:00pm,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00am,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,8:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",10-09-2024,11:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,1:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00pm,26
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00pm,26
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00pm,26
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,6:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,7:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,8:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,9:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,10:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,12:00pm,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,6:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,7:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,8:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,9:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,10:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-03-2024,11:00am,22
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,1:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,2:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,3:00pm,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,4:00pm,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,5:00pm,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,6:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,7:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,8:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,9:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,10:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,12:00pm,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,2:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,3:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,4:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,5:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,6:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,7:00am,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,8:00am,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,9:00am,35
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,10:00am,23
Camporgiano,Castelnuovo di Garfagnana,"44.11419535,10.4024762",Camporgiano,"44.15955695,10.3330076",07-07-2024,11:00am,23
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00pm,46
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00pm,46
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00pm,84
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,12:00pm,46
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00am,55
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00am,55
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00am,55
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00am,55
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00am,55
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00am,58
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00am,53
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00am,46
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",10-09-2024,11:00am,46
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,1:00pm,59
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00pm,59
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00pm,59
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00pm,59
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00pm,59
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00am,52
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00am,52
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00am,52
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,6:00am,52
Camporgiano,Castiglione di Garfagnana,"44.1517665,10.41126715",Camporgiano,"44.15955695,10.3330076",07-03-2024,7:00am,52
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00pm,173
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00pm,173
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00pm,174
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00pm,174
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00pm,174
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00pm,174
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,12:00pm,173
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00am,99
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00am,99
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00am,99
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00am,99
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00am,99
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00am,104
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,8:00am,104
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00am,173
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",10-09-2024,11:00am,173
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",07-03-2024,1:00pm,78
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",07-03-2024,12:00pm,78
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",07-03-2024,9:00am,78
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",07-03-2024,10:00am,78
Camporgiano,Fabbriche di Vergemoli,"43.99803285,10.42961115",Camporgiano,"44.15955695,10.3330076",07-03-2024,11:00am,78
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,1:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,2:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,6:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,7:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,8:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,9:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,10:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,12:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,2:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,3:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,4:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,5:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,6:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,10:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-06-2024,11:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,8:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,12:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00am,51
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00am,48
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",10-09-2024,11:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,1:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,6:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,7:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,8:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,9:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,10:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,12:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,1:00am,56
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,5:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,6:00am,41
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,7:00am,41
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,8:00am,41
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,9:00am,41
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,10:00am,41
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-03-2024,11:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,1:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,2:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,6:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,7:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,8:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,9:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,10:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,12:00pm,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,2:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,3:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,4:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,5:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,6:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,10:00am,46
Camporgiano,Gallicano,"44.06049345,10.4397426",Camporgiano,"44.15955695,10.3330076",07-07-2024,11:00am,46
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00pm,47
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00pm,47
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00pm,47
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00pm,47
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00pm,47
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00pm,61
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00pm,61
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,12:00pm,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,1:00am,61
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,2:00am,61
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,3:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,4:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,5:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,6:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,7:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,8:00am,94
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,9:00am,94
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,10:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",10-09-2024,11:00am,51
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",07-03-2024,12:00pm,172
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",07-03-2024,2:00am,62
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",07-03-2024,3:00am,62
Camporgiano,Minucciano,"44.1696951,10.20750045",Camporgiano,"44.15955695,10.3330076",07-03-2024,4:00am,62
